Property~Id~Id;Property~Имя~DisplayName;Property~Полное имя~FullName;Property~Классификация~ItemTypeDisplayName;Link~Прием значения из~MasterSCADA.ReadValue|False;Link~Передача значения в~MasterSCADA.ReadValue|True
2296124;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_7.key;
2296125;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_7.OriginalState.Auto;
2322852;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Порядковый номер;MasterSCADA.Attribute;;
2296126;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Время мониторинга;MasterSCADA.Attribute;;
2296130;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Блокировка.Вход;MasterSCADA.Attribute;;
2296134;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Блокировка.Выход;MasterSCADA.Attribute;;
2296141;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Включить защиту.Вход;MasterSCADA.Attribute;;
2296145;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Включить защиту.Выход;MasterSCADA.Attribute;;
2296152;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2296156;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_7.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2296408;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Наименование;MasterSCADA.Attribute;;
2296409;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_8.StartManual
2296410;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_8.StopManual
2296411;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_8.ResetEngineFailure
2296412;Автоматический режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Автоматический режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_8.SetAuto
2296413;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_8.SetManual
2296414;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Местный режим;MasterSCADA.Attribute;;
2296415;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Дистанционный режим;MasterSCADA.Attribute;;
2296416;Слово состояния;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Слово состояния;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.Background;
2296417;Слово положения;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Слово положения;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.Center;
2296418;Запускается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Запускается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.OriginalState.InProcessStart;
2296419;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.OriginalState.InProcessStop;
2296420;Текстовый статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Текстовый статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.AlarmCode;Объекты.Узел 2 зал отстойников.Окна механизмов.flocculation_chamber_big_2_3_8.Текстовый статус
2296421;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.key;
2296422;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_8.OriginalState.Auto;
2323166;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Порядковый номер;MasterSCADA.Attribute;;
2296423;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Время мониторинга;MasterSCADA.Attribute;;
2296427;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Блокировка.Вход;MasterSCADA.Attribute;;
2296431;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Блокировка.Выход;MasterSCADA.Attribute;;
2296438;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Включить защиту.Вход;MasterSCADA.Attribute;;
2296442;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Включить защиту.Выход;MasterSCADA.Attribute;;
2296449;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2296453;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_8.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2296705;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Наименование;MasterSCADA.Attribute;;
2296706;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_9.StartManual
2296707;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_9.StopManual
2296708;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_9.ResetEngineFailure
2296709;Автоматический режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Автоматический режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_9.SetAuto
2296710;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_9.SetManual
2296711;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Местный режим;MasterSCADA.Attribute;;
2296712;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Дистанционный режим;MasterSCADA.Attribute;;
2296713;Слово состояния;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Слово состояния;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.Background;
2296714;Слово положения;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Слово положения;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.Center;
2296715;Запускается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Запускается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.OriginalState.InProcessStart;
2296716;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.OriginalState.InProcessStop;
2296717;Текстовый статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Текстовый статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.AlarmCode;Объекты.Узел 2 зал отстойников.Окна механизмов.flocculation_chamber_big_2_3_9.Текстовый статус
2296718;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.key;
2296719;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_3_9.OriginalState.Auto;
2323480;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Порядковый номер;MasterSCADA.Attribute;;
2296720;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Время мониторинга;MasterSCADA.Attribute;;
2296724;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Блокировка.Вход;MasterSCADA.Attribute;;
2296728;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Блокировка.Выход;MasterSCADA.Attribute;;
2296735;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Включить защиту.Вход;MasterSCADA.Attribute;;
2296739;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Включить защиту.Выход;MasterSCADA.Attribute;;
2296746;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2296750;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_9.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2297002;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_10.Наименование;MasterSCADA.Attribute;;
2297003;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_10.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_10.StartManual
2297004;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_3_10.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_3_10.StopManual
